longitude,latitude,junction_type,num_roads
103.696973,1.307998,t_shape,3
103.696422,1.308439,other,3
103.710034,1.31016,t_shape,3
103.710202,1.310172,t_shape,3
103.693842,1.311334,t_shape,3
103.694561,1.311955,t_shape,3
103.694643,1.311795,t_shape,3
103.695501,1.312444,t_shape,3
103.695581,1.312272,t_shape,3
103.693526,1.310552,t_shape,3
103.68968,1.306199,t_shape,3
103.689105,1.304202,t_shape,3
103.740928,1.387825,t_shape,3
103.745066,1.404481,t_shape,3
103.977746,1.384068,t_shape,3
103.977261,1.385462,t_shape,3
103.977524,1.385411,t_shape,3
103.977108,1.384467,t_shape,3
103.975301,1.381196,t_shape,3
103.979323,1.371909,t_shape,3
103.98146,1.36953,t_shape,3
103.981277,1.369422,t_shape,3
103.981097,1.3694,t_shape,3
103.981235,1.36947,t_shape,3
103.981326,1.367634,t_shape,3
103.975,1.377724,t_shape,3
103.977478,1.378313,t_shape,3
103.977301,1.378385,t_shape,3
103.977563,1.378881,t_shape,3
103.977134,1.378027,t_shape,3
103.97729,1.37791,t_shape,3
103.976989,1.377579,t_shape,3
103.976872,1.377692,t_shape,3
103.976753,1.377196,t_shape,3
103.976584,1.377418,t_shape,3
103.976328,1.377439,t_shape,3
103.975425,1.375882,t_shape,3
103.975294,1.375525,t_shape,3
103.97499,1.37582,t_shape,3
103.975132,1.375972,t_shape,3
103.974919,1.375889,t_shape,3
103.984208,1.376794,t_shape,3
103.983433,1.377089,t_shape,3
103.984701,1.376559,t_shape,3
103.710218,1.31012,t_shape,3
103.974444,1.37653,t_shape,3
103.974329,1.376416,x_shape,4
103.979805,1.384571,t_shape,3
104.027057,1.320231,t_shape,3
104.028917,1.320342,x_shape,4
104.020618,1.321192,t_shape,3
104.020628,1.320788,t_shape,3
103.712981,1.374022,t_shape,3
103.713024,1.375744,t_shape,3
103.712563,1.37618,t_shape,3
103.975358,1.375979,t_shape,3
103.974668,1.382853,t_shape,3
103.715121,1.373827,t_shape,3
103.715291,1.373758,x_shape,4
103.678927,1.301901,t_shape,3
103.675874,1.308538,t_shape,3
103.67897,1.304412,t_shape,3
103.678911,1.304405,t_shape,3
103.675458,1.303107,t_shape,3
103.677184,1.300561,t_shape,3
103.676335,1.299788,t_shape,3
103.675908,1.30149,t_shape,3
103.726172,1.383134,t_shape,3
103.726291,1.383277,t_shape,3
103.726426,1.383158,t_shape,3
103.68369,1.304273,x_shape,4
103.684397,1.305156,t_shape,3
103.684398,1.305029,t_shape,3
103.68369,1.305156,t_shape,3
103.685422,1.301981,other,3
103.688748,1.302484,t_shape,3
103.689318,1.312473,t_shape,3
103.68484,1.309469,t_shape,3
103.68484,1.310306,t_shape,3
103.687931,1.303708,t_shape,3
103.687914,1.303588,t_shape,3
103.968728,1.37302,t_shape,3
103.968444,1.373003,t_shape,3
103.968318,1.373795,t_shape,3
103.968516,1.373735,t_shape,3
103.968392,1.373867,t_shape,3
103.967549,1.370715,t_shape,3
103.9674,1.370572,t_shape,3
103.968885,1.372298,t_shape,3
103.967693,1.373752,t_shape,3
103.966058,1.374227,t_shape,3
103.96623,1.374068,t_shape,3
103.96593,1.37388,t_shape,3
103.966072,1.373792,t_shape,3
103.965802,1.376132,t_shape,3
103.965748,1.375721,t_shape,3
103.966401,1.375316,t_shape,3
103.966317,1.375409,t_shape,3
103.966474,1.374098,t_shape,3
103.966315,1.37424,t_shape,3
103.967347,1.370832,t_shape,3
103.967238,1.370732,t_shape,3
103.967292,1.370679,t_shape,3
103.792473,1.32434,t_shape,3
103.7923,1.32444,t_shape,3
103.733079,1.377894,t_shape,3
103.731815,1.377378,t_shape,3
103.732241,1.377652,t_shape,3
103.733284,1.377725,t_shape,3
103.732798,1.377327,t_shape,3
103.725701,1.374858,t_shape,3
103.725771,1.374883,t_shape,3
103.960521,1.362937,t_shape,3
103.960262,1.362787,t_shape,3
103.96013,1.362634,t_shape,3
103.961401,1.368572,other,3
103.962015,1.368584,t_shape,3
103.675005,1.324169,t_shape,3
103.973665,1.367934,x_shape,4
103.973511,1.367768,t_shape,3
103.973998,1.367314,t_shape,3
103.667255,1.314749,t_shape,3
103.66984,1.315127,t_shape,3
103.675919,1.31061,t_shape,3
103.672214,1.312316,t_shape,3
103.672222,1.312146,t_shape,3
103.671381,1.312084,t_shape,3
103.669707,1.314912,t_shape,3
103.668389,1.314825,t_shape,3
103.669186,1.314878,t_shape,3
103.670061,1.3147,t_shape,3
103.668122,1.314568,t_shape,3
103.68884,1.317727,other,3
103.687666,1.316957,t_shape,3
103.686983,1.317759,t_shape,3
103.687075,1.317991,t_shape,3
103.679841,1.310728,t_shape,3
103.680461,1.316706,t_shape,3
103.680462,1.317558,t_shape,3
103.680186,1.316708,t_shape,3
103.687461,1.315702,t_shape,3
103.687404,1.316009,t_shape,3
103.686715,1.314156,t_shape,3
103.686822,1.314561,t_shape,3
103.684774,1.312729,t_shape,3
103.687301,1.313114,t_shape,3
103.687218,1.313292,x_shape,4
103.670326,1.318553,t_shape,3
103.671988,1.317547,t_shape,3
103.671541,1.317501,t_shape,3
103.676655,1.318169,t_shape,3
103.6766,1.314377,t_shape,3
103.973399,1.380108,t_shape,3
103.972326,1.382006,t_shape,3
103.974178,1.383992,t_shape,3
103.974164,1.38372,t_shape,3
103.973953,1.383608,t_shape,3
103.967393,1.37744,t_shape,3
103.967614,1.377209,t_shape,3
103.960676,1.377032,t_shape,3
103.96059,1.377039,t_shape,3
103.959773,1.377174,t_shape,3
103.959776,1.377028,t_shape,3
103.959702,1.377022,t_shape,3
103.962724,1.379511,t_shape,3
103.957758,1.378979,t_shape,3
103.958671,1.379321,t_shape,3
103.959431,1.379698,t_shape,3
103.960077,1.379876,t_shape,3
103.959476,1.379512,t_shape,3
103.960124,1.379692,t_shape,3
103.962324,1.380434,t_shape,3
103.96454,1.366052,t_shape,3
103.95964,1.373336,other,3
103.686264,1.311037,t_shape,3
103.686265,1.310917,t_shape,3
103.687508,1.311033,t_shape,3
103.676958,1.300355,t_shape,3
103.677514,1.316837,t_shape,3
103.670922,1.31283,t_shape,3
103.872316,1.375397,t_shape,3
103.871678,1.375874,x_shape,4
103.675857,1.302613,t_shape,3
103.668514,1.296717,t_shape,3
103.872382,1.372514,t_shape,3
103.972127,1.373872,t_shape,3
103.973156,1.374905,t_shape,3
103.973026,1.37503,t_shape,3
103.954825,1.379672,x_shape,4
103.956472,1.367169,t_shape,3
103.654494,1.314092,t_shape,3
103.648974,1.307562,t_shape,3
103.64938,1.307118,t_shape,3
103.649713,1.30727,t_shape,3
103.64962,1.307374,t_shape,3
103.651443,1.30949,t_shape,3
103.652638,1.311699,t_shape,3
103.651634,1.312335,other,3
103.652393,1.311984,t_shape,3
103.652904,1.311372,t_shape,3
103.648031,1.30846,t_shape,3
103.648066,1.308496,t_shape,3
103.65043,1.309024,t_shape,3
103.650578,1.308889,t_shape,3
103.651032,1.309675,t_shape,3
103.6778,1.327474,t_shape,3
103.956441,1.376474,x_shape,4
103.898623,1.412161,other,3
103.64536,1.332036,t_shape,3
103.645502,1.332189,t_shape,3
103.653311,1.312573,t_shape,3
103.653431,1.312703,t_shape,3
103.65302,1.312826,t_shape,3
103.652741,1.313106,t_shape,3
103.652862,1.313234,t_shape,3
103.651164,1.317507,t_shape,3
103.650468,1.31792,t_shape,3
103.65059,1.318052,t_shape,3
103.651878,1.316828,t_shape,3
103.652102,1.316367,t_shape,3
103.657471,1.312971,x_shape,4
103.656333,1.31304,t_shape,3
103.652749,1.315766,t_shape,3
103.652862,1.315893,t_shape,3
103.652986,1.315505,t_shape,3
103.65312,1.315648,t_shape,3
103.654002,1.31454,t_shape,3
103.654131,1.314683,t_shape,3
103.652711,1.313376,t_shape,3
103.653322,1.312804,t_shape,3
103.653385,1.312746,t_shape,3
103.654701,1.314147,t_shape,3
103.652901,1.313425,t_shape,3
103.948357,1.378461,t_shape,3
103.948209,1.378334,t_shape,3
103.931511,1.380451,t_shape,3
103.932382,1.362588,t_shape,3
103.932381,1.362276,t_shape,3
103.933691,1.36527,t_shape,3
103.934243,1.365568,t_shape,3
103.949535,1.368101,t_shape,3
103.949857,1.367901,t_shape,3
103.949041,1.368427,t_shape,3
103.94899,1.368313,t_shape,3
103.950867,1.372364,t_shape,3
103.951241,1.37414,t_shape,3
103.944756,1.372366,x_shape,4
103.944819,1.372279,t_shape,3
103.945549,1.370907,t_shape,3
103.94624,1.370741,t_shape,3
103.946165,1.370754,t_shape,3
103.630651,1.327775,t_shape,3
103.942706,1.369933,t_shape,3
103.942624,1.370009,t_shape,3
103.942354,1.371722,t_shape,3
103.938128,1.363112,t_shape,3
103.93719,1.365456,t_shape,3
103.93758,1.365364,t_shape,3
103.937678,1.365334,t_shape,3
103.942695,1.364403,t_shape,3
103.942773,1.364458,x_shape,4
103.939305,1.367324,t_shape,3
103.934766,1.366132,t_shape,3
103.934379,1.365774,t_shape,3
103.950765,1.367689,t_shape,3
103.873603,1.373384,t_shape,3
103.872523,1.369566,t_shape,3
103.88547,1.368165,t_shape,3
103.614527,1.402282,t_shape,3
103.831593,1.354931,other,3
103.830886,1.355169,t_shape,3
103.831328,1.355217,t_shape,3
103.831858,1.35521,t_shape,3
103.832111,1.355122,t_shape,3
103.831283,1.353848,t_shape,3
103.832109,1.353479,t_shape,3
103.832296,1.353401,other,3
103.831591,1.353686,t_shape,3
103.832883,1.353462,t_shape,3
103.832058,1.353088,t_shape,3
103.83231,1.353242,x_shape,4
103.94469,1.329849,t_shape,3
103.947691,1.331239,t_shape,3
103.947627,1.331185,x_shape,4
103.947567,1.331139,t_shape,3
103.876576,1.373074,t_shape,3
103.941364,1.377299,t_shape,3
103.941351,1.377174,t_shape,3
103.942895,1.323731,t_shape,3
103.878756,1.37478,t_shape,3
103.942106,1.372094,t_shape,3
103.94249,1.372334,t_shape,3
103.939169,1.376589,t_shape,3
103.769169,1.44459,t_shape,3
103.76916,1.444255,t_shape,3
103.768816,1.444727,t_shape,3
103.768629,1.444468,t_shape,3
103.768451,1.443281,crossing,4
103.949374,1.371589,t_shape,3
103.767602,1.446485,t_shape,3
103.768094,1.446531,t_shape,3
103.768135,1.446623,t_shape,3
103.767975,1.446461,crossing,4
103.76804,1.446553,other,3
103.767393,1.444814,t_shape,3
103.77057,1.446086,crossing,4
103.774019,1.366132,t_shape,3
103.823361,1.453383,t_shape,3
103.823419,1.453209,t_shape,3
103.823404,1.453249,x_shape,4
103.827584,1.248201,t_shape,3
103.816615,1.447976,t_shape,3
103.817511,1.251722,t_shape,3
103.971148,1.351862,other,3
103.819738,1.444612,x_shape,4
103.819436,1.443809,t_shape,3
103.819993,1.444719,t_shape,3
103.804268,1.441897,t_shape,3
103.877687,1.383247,t_shape,3
103.877418,1.383156,t_shape,3
103.799129,1.449818,t_shape,3
103.798804,1.449945,t_shape,3
103.659523,1.30812,t_shape,3
103.659658,1.308263,t_shape,3
103.659993,1.307636,t_shape,3
103.658276,1.307121,t_shape,3
103.660781,1.309432,t_shape,3
103.658679,1.305496,t_shape,3
103.665436,1.302715,t_shape,3
103.665071,1.302542,t_shape,3
103.665137,1.302382,t_shape,3
103.664084,1.30191,t_shape,3
103.664231,1.301646,t_shape,3
103.664605,1.301862,t_shape,3
103.666124,1.296932,t_shape,3
103.664985,1.306447,t_shape,3
103.659869,1.304143,t_shape,3
103.659973,1.304257,t_shape,3
103.656752,1.306168,t_shape,3
103.656895,1.306022,t_shape,3
103.655856,1.305221,t_shape,3
103.655574,1.302988,t_shape,3
103.656058,1.302523,t_shape,3
103.656182,1.302132,t_shape,3
103.656342,1.302302,t_shape,3
103.657234,1.301157,t_shape,3
103.658368,1.300839,t_shape,3
103.797798,1.429678,t_shape,3
103.79716,1.428938,t_shape,3
103.783887,1.443997,t_shape,3
103.63827,1.319205,crossing,4
103.64991,1.320468,x_shape,4
103.649713,1.320259,x_shape,4
103.6211,1.275215,x_shape,4
103.620773,1.271841,t_shape,3
103.635773,1.273731,x_shape,4
103.79049,1.431372,t_shape,3
103.790273,1.431143,t_shape,3
103.791514,1.430716,t_shape,3
103.797648,1.43181,t_shape,3
103.661,1.301182,t_shape,3
103.789692,1.433548,x_shape,4
103.790858,1.433168,t_shape,3
103.787159,1.444117,x_shape,4
103.787352,1.444227,t_shape,3
103.787529,1.443494,t_shape,3
103.787054,1.444295,t_shape,3
103.662659,1.298413,x_shape,4
103.661499,1.297324,x_shape,4
103.662914,1.297184,t_shape,3
103.66279,1.297328,t_shape,3
103.662259,1.297615,t_shape,3
103.662584,1.297566,t_shape,3
103.662627,1.297643,t_shape,3
103.6625,1.297663,t_shape,3
103.661475,1.297122,t_shape,3
103.662146,1.2968,t_shape,3
103.662204,1.297222,x_shape,4
103.661574,1.297718,t_shape,3
103.661477,1.302492,t_shape,3
103.663717,1.299782,t_shape,3
103.664261,1.298805,t_shape,3
103.664795,1.297421,t_shape,3
103.664316,1.296976,x_shape,4
103.664892,1.296392,t_shape,3
103.662669,1.29869,t_shape,3
103.662821,1.298844,t_shape,3
103.66452,1.297184,x_shape,4
103.663047,1.297564,other,3
103.788991,1.440894,crossing,4
103.788872,1.441158,t_shape,3
103.789134,1.440814,t_shape,3
103.651922,1.301501,t_shape,3
103.651344,1.302166,x_shape,4
103.653786,1.302022,t_shape,3
103.654228,1.301538,t_shape,3
103.879161,1.372099,t_shape,3
103.879077,1.372313,t_shape,3
103.719254,1.311491,t_shape,3
103.718902,1.311237,t_shape,3
103.841533,1.248415,x_shape,4
103.841304,1.248642,x_shape,4
103.84133,1.248668,t_shape,3
103.841554,1.248437,t_shape,3
103.842449,1.246637,t_shape,3
103.84249,1.246494,crossing,4
103.792438,1.436588,t_shape,3
103.66527,1.318525,t_shape,3
103.665167,1.31792,t_shape,3
103.665499,1.31788,t_shape,3
103.665335,1.317871,t_shape,3
103.661765,1.316749,t_shape,3
103.662184,1.31603,t_shape,3
103.662354,1.316204,t_shape,3
103.660744,1.31598,t_shape,3
103.665374,1.317364,t_shape,3
103.666694,1.317972,t_shape,3
103.665819,1.3169,t_shape,3
103.666609,1.315079,t_shape,3
103.664508,1.316312,t_shape,3
103.66577,1.314596,t_shape,3
103.66435,1.314249,t_shape,3
103.664202,1.314094,t_shape,3
103.664068,1.312198,t_shape,3
103.663734,1.312498,t_shape,3
103.663404,1.312815,t_shape,3
103.664264,1.313753,t_shape,3
103.664609,1.313435,t_shape,3
103.665377,1.312779,t_shape,3
103.664944,1.313107,t_shape,3
103.666675,1.311777,t_shape,3
103.66686,1.311713,t_shape,3
103.666082,1.309501,t_shape,3
103.663771,1.3119,t_shape,3
103.664196,1.311504,t_shape,3
103.66113,1.310576,t_shape,3
103.661326,1.310013,t_shape,3
103.662123,1.31067,t_shape,3
103.66226,1.310817,t_shape,3
103.657868,1.312182,t_shape,3
103.658596,1.308435,t_shape,3
103.658452,1.308345,t_shape,3
103.655182,1.304851,t_shape,3
103.65541,1.30475,t_shape,3
103.65464,1.30437,t_shape,3
103.65464,1.303936,t_shape,3
103.653979,1.303793,t_shape,3
103.655435,1.302836,t_shape,3
103.7848,1.430822,x_shape,4
103.784855,1.430524,crossing,4
103.784462,1.429814,t_shape,3
103.784539,1.429858,t_shape,3
103.784624,1.429697,x_shape,4
103.784575,1.4296,t_shape,3
103.784544,1.429656,x_shape,4
103.781817,1.42897,x_shape,4
103.781926,1.429029,t_shape,3
103.789868,1.428882,t_shape,3
103.789802,1.429182,x_shape,4
103.797521,1.439037,t_shape,3
103.798231,1.438962,t_shape,3
103.796816,1.437304,t_shape,3
103.797905,1.437843,t_shape,3
103.797863,1.434981,other,3
103.797876,1.435204,t_shape,3
103.656965,1.31753,t_shape,3
103.658768,1.314426,crossing,4
103.660498,1.31788,t_shape,3
103.660813,1.317988,t_shape,3
103.666158,1.314308,t_shape,3
103.666261,1.314197,t_shape,3
103.665093,1.313274,t_shape,3
103.666117,1.309289,t_shape,3
103.795914,1.443111,t_shape,3
103.795598,1.442975,x_shape,4
103.66696,1.32376,t_shape,3
103.666535,1.324144,t_shape,3
103.659238,1.337977,t_shape,3
103.659568,1.338164,t_shape,3
103.659567,1.337982,t_shape,3
103.648249,1.321624,t_shape,3
103.645564,1.321542,t_shape,3
103.649208,1.319818,x_shape,4
103.645746,1.321369,t_shape,3
103.646407,1.319584,t_shape,3
103.646094,1.319244,t_shape,3
103.64599,1.319347,t_shape,3
103.647619,1.321954,t_shape,3
103.647537,1.322054,t_shape,3
103.647087,1.322475,t_shape,3
103.645493,1.323987,t_shape,3
103.650374,1.318262,t_shape,3
103.649648,1.320319,x_shape,4
103.649846,1.320527,x_shape,4
103.64893,1.319436,t_shape,3
103.648995,1.319555,t_shape,3
103.650498,1.321154,t_shape,3
103.65337,1.320946,t_shape,3
103.653231,1.320804,t_shape,3
103.652261,1.322013,t_shape,3
103.652592,1.323356,t_shape,3
103.654862,1.322702,t_shape,3
103.653721,1.320341,t_shape,3
103.65543,1.32219,t_shape,3
103.655845,1.321801,t_shape,3
103.656349,1.321331,t_shape,3
103.656479,1.321464,t_shape,3
103.650472,1.320822,t_shape,3
103.659536,1.323358,t_shape,3
103.659848,1.323711,t_shape,3
103.659033,1.324492,t_shape,3
103.659278,1.324258,t_shape,3
103.658772,1.324215,t_shape,3
103.658566,1.323993,t_shape,3
103.65965,1.321095,t_shape,3
103.659371,1.320774,t_shape,3
103.660888,1.320321,t_shape,3
103.83109,1.358904,t_shape,3
103.654788,1.325686,t_shape,3
103.654929,1.325549,x_shape,4
103.655171,1.326096,t_shape,3
103.655322,1.32596,t_shape,3
103.656869,1.324751,t_shape,3
103.65561,1.323403,t_shape,3
103.655742,1.323279,t_shape,3
103.655603,1.324518,t_shape,3
103.656415,1.324258,t_shape,3
103.657226,1.324628,t_shape,3
103.65713,1.324518,t_shape,3
103.656837,1.324214,t_shape,3
103.656724,1.324327,t_shape,3
103.65623,1.323595,t_shape,3
103.656127,1.32369,t_shape,3
103.655644,1.322917,t_shape,3
103.655515,1.323038,t_shape,3
103.65722,1.321401,t_shape,3
103.65761,1.322285,t_shape,3
103.649919,1.333233,t_shape,3
103.64676,1.33744,t_shape,3
103.649887,1.332973,t_shape,3
103.650156,1.335199,t_shape,3
103.648704,1.334145,t_shape,3
103.648412,1.333663,t_shape,3
103.648792,1.334064,t_shape,3
103.800568,1.277459,t_shape,3
103.835991,1.363249,other,3
103.832584,1.360141,x_shape,4
103.652235,1.332304,t_shape,3
103.652333,1.33241,x_shape,4
103.651532,1.331543,t_shape,3
103.651673,1.331405,t_shape,3
103.656379,1.3277,t_shape,3
103.656814,1.328222,t_shape,3
103.656986,1.328061,t_shape,3
103.656285,1.327659,t_shape,3
103.654116,1.33136,t_shape,3
103.654244,1.331373,t_shape,3
103.652719,1.324761,t_shape,3
103.655139,1.326383,t_shape,3
103.653674,1.327228,t_shape,3
103.6535,1.327387,t_shape,3
103.653377,1.326911,t_shape,3
103.653201,1.327072,t_shape,3
103.653968,1.327548,t_shape,3
103.653801,1.327704,t_shape,3
103.654037,1.327651,t_shape,3
103.651844,1.328544,t_shape,3
103.651727,1.328657,t_shape,3
103.652528,1.326652,t_shape,3
103.653166,1.327306,t_shape,3
103.652901,1.326749,t_shape,3
103.652158,1.325255,t_shape,3
103.651769,1.322497,t_shape,3
103.650339,1.321407,t_shape,3
103.650546,1.32121,t_shape,3
103.650536,1.321564,t_shape,3
103.652727,1.330178,t_shape,3
103.652408,1.329835,t_shape,3
103.651782,1.328488,t_shape,3
103.651668,1.328593,t_shape,3
103.652064,1.325862,t_shape,3
103.651454,1.325518,t_shape,3
103.650528,1.324541,t_shape,3
103.645176,1.326751,t_shape,3
103.644918,1.326996,t_shape,3
103.645601,1.325524,t_shape,3
103.652608,1.325378,t_shape,3
103.652312,1.326129,t_shape,3
103.652497,1.325259,t_shape,3
103.647913,1.327444,t_shape,3
103.647786,1.327568,t_shape,3
103.648208,1.327765,x_shape,4
103.648083,1.327884,t_shape,3
103.648376,1.328198,t_shape,3
103.648503,1.328076,t_shape,3
103.648684,1.328527,t_shape,3
103.649125,1.328704,t_shape,3
103.648978,1.328842,t_shape,3
103.649407,1.329026,t_shape,3
103.64927,1.329157,t_shape,3
103.650248,1.32885,t_shape,3
103.651656,1.328829,t_shape,3
103.651346,1.32852,t_shape,3
103.651072,1.328196,t_shape,3
103.650894,1.327763,t_shape,3
103.650596,1.327445,t_shape,3
103.649188,1.332225,t_shape,3
103.649075,1.332334,t_shape,3
103.649109,1.332133,t_shape,3
103.648987,1.332241,t_shape,3
103.64761,1.330792,t_shape,3
103.647717,1.330692,t_shape,3
103.64788,1.33086,t_shape,3
103.647805,1.330997,t_shape,3
103.650597,1.330849,t_shape,3
103.649339,1.32953,t_shape,3
103.649035,1.329206,t_shape,3
103.64576,1.328592,t_shape,3
103.645648,1.328698,t_shape,3
103.645354,1.328382,t_shape,3
103.64538,1.328188,t_shape,3
103.645267,1.32829,t_shape,3
103.647483,1.327553,t_shape,3
103.646804,1.326842,t_shape,3
103.646964,1.32669,t_shape,3
103.648809,1.332318,t_shape,3
103.648405,1.331889,t_shape,3
103.647466,1.331975,t_shape,3
103.647987,1.331462,t_shape,3
103.647499,1.330941,t_shape,3
103.645371,1.328652,t_shape,3
103.645289,1.328579,t_shape,3
103.645478,1.336106,t_shape,3
103.645659,1.334842,t_shape,3
103.645787,1.334704,t_shape,3
103.646799,1.333954,t_shape,3
103.646984,1.33378,x_shape,4
103.645953,1.332677,t_shape,3
103.646338,1.332318,t_shape,3
103.646477,1.333254,x_shape,4
103.646861,1.332889,t_shape,3
103.647403,1.320026,t_shape,3
103.812203,1.270541,t_shape,3
103.818212,1.267415,t_shape,3
103.848629,1.293347,t_shape,3
103.848518,1.293547,t_shape,3
103.848816,1.293028,t_shape,3
103.848738,1.293154,x_shape,4
103.652654,1.329625,t_shape,3
103.652893,1.329369,t_shape,3
103.652625,1.329595,x_shape,4
103.652472,1.329775,other,3
103.878138,1.330852,t_shape,3
103.878073,1.330914,t_shape,3
103.646948,1.326675,t_shape,3
103.646649,1.326343,x_shape,4
103.646313,1.325992,t_shape,3
103.646619,1.326374,x_shape,4
103.630938,1.32841,t_shape,3
103.644335,1.328254,t_shape,3
103.644405,1.328186,t_shape,3
103.642808,1.327354,t_shape,3
103.64277,1.327314,t_shape,3
103.907505,1.38867,t_shape,3
103.907989,1.388534,t_shape,3
103.909275,1.38912,t_shape,3
103.907982,1.388493,t_shape,3
103.908953,1.390013,x_shape,4
103.908633,1.390368,t_shape,3
103.907347,1.391698,t_shape,3
103.90579,1.392514,t_shape,3
103.906747,1.392401,x_shape,4
103.906713,1.392367,t_shape,3
103.644893,1.332974,t_shape,3
103.644648,1.332706,t_shape,3
103.643854,1.332624,t_shape,3
103.64301,1.331722,t_shape,3
103.642865,1.331862,t_shape,3
103.642514,1.331197,t_shape,3
103.642373,1.331331,t_shape,3
103.642817,1.330273,t_shape,3
103.643703,1.329412,t_shape,3
103.643581,1.329283,t_shape,3
103.643261,1.329851,t_shape,3
103.643127,1.329713,t_shape,3
103.64244,1.32947,t_shape,3
103.893997,1.295355,t_shape,3
103.894055,1.295419,t_shape,3
103.641897,1.328965,t_shape,3
103.643544,1.332908,t_shape,3
103.643207,1.33253,t_shape,3
103.642887,1.33219,t_shape,3
103.642559,1.331833,t_shape,3
103.642233,1.331484,t_shape,3
103.642384,1.331343,t_shape,3
103.641896,1.331112,t_shape,3
103.64075,1.332219,t_shape,3
103.64313,1.334167,t_shape,3
103.645069,1.334218,t_shape,3
103.644616,1.334043,t_shape,3
103.644313,1.333735,t_shape,3
103.643378,1.334255,t_shape,3
103.85767,1.290066,t_shape,3
103.640616,1.33262,t_shape,3
103.64044,1.332795,t_shape,3
103.638606,1.332513,t_shape,3
103.848457,1.282157,t_shape,3
103.639667,1.334335,t_shape,3
103.63994,1.334273,t_shape,3
103.63641,1.335764,t_shape,3
103.636275,1.335337,t_shape,3
103.63737,1.332415,t_shape,3
103.637022,1.332729,t_shape,3
103.636934,1.332637,t_shape,3
103.636706,1.333068,t_shape,3
103.636377,1.333383,t_shape,3
103.636034,1.333718,t_shape,3
103.635685,1.334046,t_shape,3
103.634678,1.332635,t_shape,3
103.634568,1.332521,t_shape,3
103.635125,1.331997,t_shape,3
103.633683,1.33051,t_shape,3
103.634332,1.330184,t_shape,3
103.63418,1.330029,t_shape,3
103.636901,1.331289,t_shape,3
103.636517,1.330946,t_shape,3
103.632131,1.324763,x_shape,4
103.630985,1.323467,t_shape,3
103.631371,1.323198,t_shape,3
103.632698,1.320201,t_shape,3
103.633148,1.319191,t_shape,3
103.63338,1.31984,t_shape,3
103.632141,1.319731,t_shape,3
103.633006,1.31842,t_shape,3
103.631839,1.318452,t_shape,3
103.63173,1.318153,t_shape,3
103.630445,1.317957,t_shape,3
103.63131,1.317635,t_shape,3
103.631001,1.316801,t_shape,3
103.631501,1.31815,t_shape,3
103.632145,1.31921,t_shape,3
103.632299,1.318771,t_shape,3
103.631696,1.318988,t_shape,3
103.631905,1.318643,t_shape,3
103.633156,1.321815,t_shape,3
103.633442,1.322144,t_shape,3
103.636998,1.319014,t_shape,3
103.637106,1.318902,t_shape,3
103.637021,1.318813,t_shape,3
103.636914,1.318922,t_shape,3
103.637512,1.319314,t_shape,3
103.637386,1.319422,t_shape,3
103.634113,1.325156,t_shape,3
103.634032,1.324761,t_shape,3
103.634406,1.324871,t_shape,3
103.634174,1.324627,t_shape,3
103.635175,1.323667,t_shape,3
103.634794,1.324032,t_shape,3
103.635066,1.323551,t_shape,3
103.634149,1.324458,t_shape,3
103.633951,1.324675,t_shape,3
103.638997,1.327964,t_shape,3
103.637143,1.326002,t_shape,3
103.637503,1.326395,t_shape,3
103.637887,1.326792,t_shape,3
103.636561,1.325931,t_shape,3
103.636872,1.325638,t_shape,3
103.63646,1.327118,t_shape,3
103.852606,1.28259,t_shape,3
103.852479,1.28286,t_shape,3
103.641768,1.327876,t_shape,3
103.64087,1.328394,t_shape,3
103.640036,1.328555,t_shape,3
103.639891,1.328671,t_shape,3
103.642215,1.327101,t_shape,3
103.641528,1.325628,t_shape,3
103.641408,1.325507,t_shape,3
103.642189,1.325033,t_shape,3
103.643352,1.323644,t_shape,3
103.6406,1.325986,t_shape,3
103.640309,1.326562,t_shape,3
103.640966,1.325932,t_shape,3
103.638823,1.324252,t_shape,3
103.638672,1.324068,t_shape,3
103.637626,1.325976,t_shape,3
103.637831,1.325785,t_shape,3
103.63748,1.326113,t_shape,3
103.639811,1.326774,t_shape,3
103.639353,1.326209,t_shape,3
103.638806,1.327187,t_shape,3
103.638633,1.327337,t_shape,3
103.640825,1.319204,t_shape,3
103.637262,1.320186,t_shape,3
103.637422,1.325027,t_shape,3
103.63755,1.325159,t_shape,3
103.636805,1.324758,t_shape,3
103.636084,1.323982,t_shape,3
103.636664,1.324897,t_shape,3
103.635944,1.324117,t_shape,3
103.635026,1.322292,t_shape,3
103.839344,1.290177,other,3
103.839143,1.290126,other,3
103.854763,1.289952,x_shape,4
103.639922,1.320636,t_shape,3
103.639793,1.320761,t_shape,3
103.625207,1.306492,t_shape,3
103.625178,1.30825,t_shape,3
103.626452,1.311549,t_shape,3
103.854268,1.293482,other,3
103.854372,1.293407,t_shape,3
103.625058,1.297318,t_shape,3
103.624832,1.297399,t_shape,3
103.62474,1.297963,t_shape,3
103.624977,1.297799,t_shape,3
103.626547,1.297666,t_shape,3
103.626251,1.296872,t_shape,3
103.626222,1.296772,t_shape,3
103.626212,1.296305,t_shape,3
103.86069,1.29216,t_shape,3
103.629078,1.297071,other,3
103.638018,1.301389,t_shape,3
103.635045,1.300365,t_shape,3
103.63628,1.300267,t_shape,3
103.6368,1.301498,t_shape,3
103.635169,1.300653,t_shape,3
103.635357,1.300668,other,3
